"collar_info_name","collar_info_url","collar_info_rating_count"
"Lu&Ba Dog Shock Collar with Remote,2 Dogs Training Collar 3 Training Modes Rechargeable Dog Collar with Beep Vibration and Shock Ipx7 Waterproof Collar for Dogs Suitable for Small Medium Large Dog","https://www.amazon.com/Lu-Ba-Rechargeable-Waterproof-Vibration/dp/B08F1ZFV69/ref=sr_1_279?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-279","1,693"
"Downtown Pet Supply Deluxe Adjustable Thick Dog Collar, (Blue, Red, Black, Purple, Pink - Small, Medium, Large, or X-Large)","https://www.amazon.com/Downtown-Pet-Supply-Adjustable-Comfort/dp/B00QBAJ0ZO/ref=sr_1_280?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-280","1,803"
"PetSpy 1100 Yard Waterproof Rechargeable Remote Training Dog Collar with Beep, Vibration and Electric Shock for 2 Dogs","https://www.amazon.com/PetSpy-Waterproof-Rechargeable-Training-Vibration/dp/B017GEX2X4/ref=sr_1_281?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-281","1,294"
"Dog Bark Collar-7 Adjustable Sensitivity and Intensity Levels-Dual Anti-Barking Modes Rechargeable/Rainproof/Reflective -No Barking Control Dog Shock Collar for Small Medium Large Dogs","https://www.amazon.com/Adjustable-Sensitivity-Levels-Dual-Anti-Barking-Rechargeable/dp/B07TPJQ8VC/ref=sr_1_282?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-282","3,430"
"Dr.Trainer B1Pro Dog Bark Collar APP & Watch Control, No Shock Dog Training Collar with Custom Sound & Bark History & Progressive Correction, Waterproof Anti Bark Collar for Small Large Dogs","https://www.amazon.com/Dr-Trainer-Adjustable-Vibration-Waterproof-Rechargeable/dp/B093WDJLBY/ref=sr_1_283?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&smid=A21UTD2N64W32N&sprefix=smart+collar%2Caps%2C204&sr=8-283","79"
"Tcoale Dog Training Collar, Rechargeable Dog Shock Collar with Remote, 3 Training Modes, Beep Vibration and Shock, Waterproof, Long Remote Range, Adjustable Shock Collars for Dogs","https://www.amazon.com/Tcoale-Dog-Rechargeable-Waterproof-Adjustable/dp/B099K4CRV7/ref=sr_1_284?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-284","41"
"PetSafe Big Dog Remote Training Collar for Medium and Large Dogs over 40 lb. with Tone and Static Correction, Waterproof, Up to 100 Yards of Range, Electronic K-9 E-Collar","https://www.amazon.com/PetSafe-Remote-Training-Stimulation-Waterproof-Electronic/dp/B00BFK2B24/ref=sr_1_285?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-285","1,404"
"Ruzixt 15 Pack 6V Pet Collar Batteries Compatible with PetSafe RFA-67 Replacement Battery, Ultra Fit PUL-275 PIF-300 PIF-275-19 PIG00-13661 PBC-102 PBC-302 PBC-300 PUSB-300","https://www.amazon.com/Ruzixt-Compatible-Replacement-PIF-275-19-PIG00-13661/dp/B099J1R4MZ/ref=sr_1_286?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-286","($11.99/Count)"
"Small Dog Bark Collar, MASBRILL Dog Bark Collar Humane Bark Collar for Small Dogs 5-15lbs, Rechargeable Bark Collar with Vibration and Beep Mode, No Shock Anti-bark Collar for Small/Medium Dogs, Black","https://www.amazon.com/MASBRILL-5-15lbs-Rechargeable-Vibration-Anti-bark/dp/B09K3R4L5L/ref=sr_1_287?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-287","2"
"Dog Training Collar with 1000Ft Remote,Dog Shock Collar for Small Medium Large Dogs with Beep Vibration Shock,Waterproof Shock Collar for Dogs with Remote","https://www.amazon.com/Training-Collar-1000Ft-Vibration-Waterproof/dp/B09L5Q17SB/ref=sr_1_288?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-288","1"
